domain_name,problem_name,experiment_name,search_elapsed_time,solution_size,expanded_nodes,nodes_per_second,heuristic_name,heuristic_elapsed_time,total_landmarks,disj_landmarks,abtask_landmarks,operator_landmarks,method_landmarks,fact_landmarks
Monroe-Fully-Observable,pfile12,bu-lmcount,13.8007,40,231623,103798.5,lmcount,11.569,359,0,2,1,354,
Monroe-Fully-Observable,pfile12,bid-lmcount,53.8029,40,231623,104594.74,lmcount,51.5882,359,0,2,1,354,
Monroe-Fully-Observable,pfile12,lmc-lmcount,4.692,40,228245,326795.77,lmcount,3.9934,8,7,0,1,0,
Monroe-Fully-Observable,pfile12,mt-lmcount,5.4229,40,231623,106073.98,lmcount,3.2391,5,0,2,1,0,
Monroe-Fully-Observable,pfile01,bu-lmcount,13.8915,6,583664,82314.9,lmcount,6.8007,346,0,2,1,341,
Monroe-Fully-Observable,pfile01,bid-lmcount,,,,,lmcount,37.3123,346,0,2,1,341,
Monroe-Fully-Observable,pfile01,lmc-lmcount,5.3485,6,261276,139057.83,lmcount,3.4695,6,5,0,1,0,
Monroe-Fully-Observable,pfile01,mt-lmcount,9.7016,6,583664,82856.06,lmcount,2.6571,5,0,2,1,0,
Monroe-Fully-Observable,pfile10,bu-lmcount,14.2757,47,224155,88502.15,lmcount,11.7427,386,0,2,1,381,
Monroe-Fully-Observable,pfile10,bid-lmcount,,,,,,,,,,,,
Monroe-Fully-Observable,pfile10,lmc-lmcount,7.3712,47,327311,289442.77,lmcount,6.2402,22,21,0,1,0,
Monroe-Fully-Observable,pfile10,mt-lmcount,8.5301,47,414136,91483.67,lmcount,4.0031,5,0,2,1,0,
Monroe-Fully-Observable,pfile16,bu-lmcount,,,,,lmcount,7.8601,347,0,2,1,342,
Monroe-Fully-Observable,pfile16,bid-lmcount,,,,,lmcount,42.165,347,0,2,1,342,
Monroe-Fully-Observable,pfile16,lmc-lmcount,62.905,23,6715925,113674.94,lmcount,3.8248,8,7,0,1,0,
Monroe-Fully-Observable,pfile16,mt-lmcount,,,,,lmcount,2.8351,5,0,2,1,0,
Monroe-Fully-Observable,pfile17,bu-lmcount,10.3973,21,248252,104036.86,lmcount,8.0109,347,0,2,1,342,
Monroe-Fully-Observable,pfile17,bid-lmcount,45.6013,21,248252,104495.86,lmcount,43.2254,347,0,2,1,342,
Monroe-Fully-Observable,pfile17,lmc-lmcount,4.5901,21,239437,317848.19,lmcount,3.8367,8,7,0,1,0,
Monroe-Fully-Observable,pfile17,mt-lmcount,5.2838,21,248252,107973.64,lmcount,2.9844,5,0,2,1,0,
Monroe-Fully-Observable,pfile09,bu-lmcount,14.8885,33,359681,100642.98,lmcount,11.3144,372,0,2,1,367,
Monroe-Fully-Observable,pfile09,bid-lmcount,52.5547,33,38304,57593.81,lmcount,51.8894,426,0,21,17,367,
Monroe-Fully-Observable,pfile09,lmc-lmcount,6.2936,33,362745,283483.4,lmcount,5.0138,16,15,0,1,0,
Monroe-Fully-Observable,pfile09,mt-lmcount,7.5221,33,442897,101187.48,lmcount,3.1449,5,0,2,1,0,
Monroe-Fully-Observable,pfile05,bu-lmcount,11.8926,17,37875,101250.09,lmcount,11.5183,359,0,2,1,354,
Monroe-Fully-Observable,pfile05,bid-lmcount,50.7104,17,44841,84731.14,lmcount,50.1809,393,0,13,13,354,
Monroe-Fully-Observable,pfile05,lmc-lmcount,6.2073,17,412039,252504.65,lmcount,4.5754,11,10,0,1,0,
Monroe-Fully-Observable,pfile05,mt-lmcount,9.5775,17,609587,94334.4,lmcount,3.1153,5,0,2,1,0,
Monroe-Fully-Observable,pfile18,bu-lmcount,15.9899,58,393857,87663.4,lmcount,11.4969,391,0,2,1,386,
Monroe-Fully-Observable,pfile18,bid-lmcount,,,,,,,,,,,,
Monroe-Fully-Observable,pfile18,lmc-lmcount,10.705,58,968927,273079.29,lmcount,7.1567,28,27,0,1,0,
Monroe-Fully-Observable,pfile18,mt-lmcount,22.9482,58,1619874,85058.91,lmcount,3.9038,5,0,2,1,0,
Monroe-Fully-Observable,pfile02,bu-lmcount,12.1305,15,100023,102497.52,lmcount,11.1545,354,0,2,1,349,
Monroe-Fully-Observable,pfile02,bid-lmcount,49.4786,15,2092,50105.84,lmcount,49.4367,392,0,16,11,349,
Monroe-Fully-Observable,pfile02,lmc-lmcount,5.8981,15,432963,273838.76,lmcount,4.3168,12,11,0,1,0,
Monroe-Fully-Observable,pfile02,mt-lmcount,9.379,15,621445,95109.6,lmcount,2.8448,5,0,2,1,0,
Monroe-Partially-Observable,pfile04,bu-lmcount,,,,,lmcount,9.0074,369,0,2,1,364,
Monroe-Partially-Observable,pfile04,bid-lmcount,,,,,lmcount,51.347,369,0,2,1,364,
Monroe-Partially-Observable,pfile04,lmc-lmcount,96.9635,12,9440310,101737.24,lmcount,4.1723,7,6,0,1,0,
Monroe-Partially-Observable,pfile04,mt-lmcount,,,,,lmcount,3.7307,5,0,2,1,0,
Monroe-Partially-Observable,pfile06,bu-lmcount,,,,,lmcount,7.6177,347,0,2,1,342,
Monroe-Partially-Observable,pfile06,bid-lmcount,,,,,lmcount,40.6869,347,0,2,1,342,
Monroe-Partially-Observable,pfile06,lmc-lmcount,,,,,lmcount,3.7362,9,8,0,1,0,
Monroe-Partially-Observable,pfile06,mt-lmcount,,,,,lmcount,2.9787,5,0,2,1,0,
Monroe-Partially-Observable,pfile13,bu-lmcount,,,,,lmcount,7.7194,347,0,2,1,342,
Monroe-Partially-Observable,pfile13,bid-lmcount,,,,,lmcount,42.0643,347,0,2,1,342,
Monroe-Partially-Observable,pfile13,lmc-lmcount,,,,,lmcount,3.6387,7,6,0,1,0,
Monroe-Partially-Observable,pfile13,mt-lmcount,,,,,lmcount,3.0754,5,0,2,1,0,
Monroe-Partially-Observable,pfile20,bu-lmcount,,,,,lmcount,7.6344,347,0,2,1,342,
Monroe-Partially-Observable,pfile20,bid-lmcount,,,,,lmcount,41.1239,347,0,2,1,342,
Monroe-Partially-Observable,pfile20,lmc-lmcount,,,,,lmcount,3.6227,7,6,0,1,0,
Monroe-Partially-Observable,pfile20,mt-lmcount,,,,,lmcount,3.1016,5,0,2,1,0,
Monroe-Partially-Observable,pfile03,bu-lmcount,,,,,lmcount,7.7125,351,0,2,1,346,
Monroe-Partially-Observable,pfile03,bid-lmcount,,,,,lmcount,42.2746,351,0,2,1,346,
Monroe-Partially-Observable,pfile03,lmc-lmcount,70.0588,11,8653710,130542.5,lmcount,3.7682,7,6,0,1,0,
Monroe-Partially-Observable,pfile03,mt-lmcount,,,,,lmcount,3.1029,5,0,2,1,0,
Monroe-Partially-Observable,pfile15,bu-lmcount,,,,,lmcount,7.7475,359,0,2,1,354,
Monroe-Partially-Observable,pfile15,bid-lmcount,,,,,lmcount,42.9866,359,0,2,1,354,
Monroe-Partially-Observable,pfile15,lmc-lmcount,,,,,lmcount,3.6477,7,6,0,1,0,
Monroe-Partially-Observable,pfile15,mt-lmcount,,,,,lmcount,3.0406,5,0,2,1,0,
Monroe-Partially-Observable,pfile08,bu-lmcount,,,,,lmcount,8.7902,359,0,2,1,354,
Monroe-Partially-Observable,pfile08,bid-lmcount,,,,,,,,,,,,
Monroe-Partially-Observable,pfile08,lmc-lmcount,,,,,lmcount,3.8934,7,6,0,1,0,
Monroe-Partially-Observable,pfile08,mt-lmcount,,,,,lmcount,4.0586,5,0,2,1,0,
Monroe-Partially-Observable,pfile19,bu-lmcount,,,,,lmcount,7.3098,347,0,2,1,342,
Monroe-Partially-Observable,pfile19,bid-lmcount,,,,,lmcount,39.1599,347,0,2,1,342,
Monroe-Partially-Observable,pfile19,lmc-lmcount,57.3159,11,5595351,104145.1,lmcount,3.5893,7,6,0,1,0,
Monroe-Partially-Observable,pfile19,mt-lmcount,,,,,lmcount,2.8569,5,0,2,1,0,
Monroe-Partially-Observable,pfile11,bu-lmcount,,,,,lmcount,8.0275,347,0,2,1,342,
Monroe-Partially-Observable,pfile11,bid-lmcount,,,,,lmcount,42.5238,347,0,2,1,342,
Monroe-Partially-Observable,pfile11,lmc-lmcount,,,,,lmcount,3.6358,7,6,0,1,0,
Monroe-Partially-Observable,pfile11,mt-lmcount,,,,,lmcount,3.4343,5,0,2,1,0,
Monroe-Partially-Observable,pfile07,bu-lmcount,,,,,lmcount,7.627,347,0,2,1,342,
Monroe-Partially-Observable,pfile07,bid-lmcount,,,,,lmcount,43.1089,347,0,2,1,342,
Monroe-Partially-Observable,pfile07,lmc-lmcount,,,,,lmcount,3.5338,6,5,0,1,0,
Monroe-Partially-Observable,pfile07,mt-lmcount,,,,,lmcount,3.0814,5,0,2,1,0,
Monroe-Partially-Observable,pfile14,bu-lmcount,,,,,lmcount,7.9628,359,0,2,1,354,
Monroe-Partially-Observable,pfile14,bid-lmcount,,,,,lmcount,44.8227,359,0,2,1,354,
Monroe-Partially-Observable,pfile14,lmc-lmcount,,,,,lmcount,3.6612,7,6,0,1,0,
Monroe-Partially-Observable,pfile14,mt-lmcount,,,,,lmcount,3.2502,5,0,2,1,0,
Monroe-Partially-Observable,pfile12,bu-lmcount,,,,,lmcount,7.4697,347,0,2,1,342,
Monroe-Partially-Observable,pfile12,bid-lmcount,,,,,lmcount,40.6625,347,0,2,1,342,
Monroe-Partially-Observable,pfile12,lmc-lmcount,,,,,lmcount,3.6262,7,6,0,1,0,
Monroe-Partially-Observable,pfile12,mt-lmcount,,,,,lmcount,3.0798,5,0,2,1,0,
Monroe-Partially-Observable,pfile01,bu-lmcount,,,,,lmcount,7.4118,347,0,2,1,342,
Monroe-Partially-Observable,pfile01,bid-lmcount,,,,,lmcount,39.4326,347,0,2,1,342,
Monroe-Partially-Observable,pfile01,lmc-lmcount,27.6677,10,3284181,136999.8,lmcount,3.6954,9,8,0,1,0,
Monroe-Partially-Observable,pfile01,mt-lmcount,,,,,lmcount,2.8946,5,0,2,1,0,
Monroe-Partially-Observable,pfile10,bu-lmcount,,,,,lmcount,7.5253,347,0,2,1,342,
Monroe-Partially-Observable,pfile10,bid-lmcount,,,,,lmcount,42.0748,347,0,2,1,342,
Monroe-Partially-Observable,pfile10,lmc-lmcount,,,,,lmcount,3.572,6,5,0,1,0,
Monroe-Partially-Observable,pfile10,mt-lmcount,,,,,lmcount,3.0916,5,0,2,1,0,
Monroe-Partially-Observable,pfile16,bu-lmcount,,,,,lmcount,7.7091,347,0,2,1,342,
Monroe-Partially-Observable,pfile16,bid-lmcount,,,,,lmcount,43.6289,347,0,2,1,342,
Monroe-Partially-Observable,pfile16,lmc-lmcount,,,,,lmcount,3.6625,7,6,0,1,0,
Monroe-Partially-Observable,pfile16,mt-lmcount,,,,,lmcount,3.1015,5,0,2,1,0,
Monroe-Partially-Observable,pfile17,bu-lmcount,,,,,lmcount,8.2165,347,0,2,1,342,
Monroe-Partially-Observable,pfile17,bid-lmcount,,,,,lmcount,43.3044,347,0,2,1,342,
Monroe-Partially-Observable,pfile17,lmc-lmcount,,,,,lmcount,3.6306,7,6,0,1,0,
Monroe-Partially-Observable,pfile17,mt-lmcount,,,,,lmcount,3.4535,5,0,2,1,0,
Monroe-Partially-Observable,pfile09,bu-lmcount,,,,,lmcount,8.2813,359,0,2,1,354,
Monroe-Partially-Observable,pfile09,bid-lmcount,,,,,lmcount,53.6647,359,0,2,1,354,
Monroe-Partially-Observable,pfile09,lmc-lmcount,,,,,lmcount,3.845,7,6,0,1,0,
Monroe-Partially-Observable,pfile09,mt-lmcount,,,,,lmcount,3.5847,5,0,2,1,0,
Monroe-Partially-Observable,pfile05,bu-lmcount,,,,,lmcount,6.9646,347,0,2,1,342,
Monroe-Partially-Observable,pfile05,bid-lmcount,,,,,lmcount,37.2379,347,0,2,1,342,
Monroe-Partially-Observable,pfile05,lmc-lmcount,21.3111,9,2769083,156636.39,lmcount,3.6325,8,7,0,1,0,
Monroe-Partially-Observable,pfile05,mt-lmcount,,,,,lmcount,2.6643,5,0,2,1,0,
Monroe-Partially-Observable,pfile18,bu-lmcount,,,,,lmcount,7.5671,347,0,2,1,342,
Monroe-Partially-Observable,pfile18,bid-lmcount,,,,,lmcount,39.8866,347,0,2,1,342,
Monroe-Partially-Observable,pfile18,lmc-lmcount,,,,,lmcount,3.6752,7,6,0,1,0,
Monroe-Partially-Observable,pfile18,mt-lmcount,,,,,lmcount,3.1548,5,0,2,1,0,
Monroe-Partially-Observable,pfile02,bu-lmcount,11.1977,5,233014,75276.71,lmcount,8.1021,369,0,2,1,364,
Monroe-Partially-Observable,pfile02,bid-lmcount,49.9085,5,233014,78326.5,lmcount,46.9334,369,0,2,1,364,
Monroe-Partially-Observable,pfile02,lmc-lmcount,4.1654,5,1892,278042.93,lmcount,4.1584,7,6,0,1,0,
Monroe-Partially-Observable,pfile02,mt-lmcount,6.2087,5,233014,77585.1,lmcount,3.2051,5,0,2,1,0,
Multiarm-Blocksworld,pfile_04_025,bu-lmcount,,,,,lmcount,0.0133,98,0,5,5,83,
Multiarm-Blocksworld,pfile_04_025,bid-lmcount,,,,,lmcount,0.0279,98,0,5,5,83,
Multiarm-Blocksworld,pfile_04_025,lmc-lmcount,,,,,lmcount,0.0113,5,4,0,1,0,
Multiarm-Blocksworld,pfile_04_025,mt-lmcount,,,,,lmcount,0.0038,15,0,5,5,0,
Multiarm-Blocksworld,pfile_02_005,bu-lmcount,0.003,20,863,367331.47,lmcount,0.0006,28,0,3,3,19,
Multiarm-Blocksworld,pfile_02_005,bid-lmcount,0.0035,20,863,387920.3,lmcount,0.0012,28,0,3,3,19,
Multiarm-Blocksworld,pfile_02_005,lmc-lmcount,0.006,20,2365,444662.41,lmcount,0.0007,3,2,0,1,0,
Multiarm-Blocksworld,pfile_02_005,mt-lmcount,0.0059,20,2156,390538.52,lmcount,0.0003,9,0,3,3,0,
Multiarm-Blocksworld,pfile_04_020,bu-lmcount,573.2824,91,50812914,88636.42,lmcount,0.0088,83,0,5,5,68,
Multiarm-Blocksworld,pfile_04_020,bid-lmcount,575.6897,91,50812914,88267.45,lmcount,0.0197,83,0,5,5,68,
Multiarm-Blocksworld,pfile_04_020,lmc-lmcount,,,,,lmcount,0.008,5,4,0,1,0,
Multiarm-Blocksworld,pfile_04_020,mt-lmcount,,,,,lmcount,0.0025,15,0,5,5,0,
Multiarm-Blocksworld,pfile_04_075,bu-lmcount,,,,,lmcount,0.1305,255,0,5,5,240,
Multiarm-Blocksworld,pfile_04_075,bid-lmcount,,,,,lmcount,0.2507,255,0,5,5,240,
Multiarm-Blocksworld,pfile_04_075,lmc-lmcount,,,,,lmcount,0.0928,5,4,0,1,0,
Multiarm-Blocksworld,pfile_04_075,mt-lmcount,,,,,lmcount,0.029,15,0,5,5,0,
Multiarm-Blocksworld,pfile_06_015,bu-lmcount,88.4192,67,9296395,105151.52,lmcount,0.0096,76,0,7,7,55,
Multiarm-Blocksworld,pfile_06_015,bid-lmcount,87.7483,67,9296395,105970.65,lmcount,0.0221,76,0,7,7,55,
Multiarm-Blocksworld,pfile_06_015,lmc-lmcount,,,,,lmcount,0.0078,7,6,0,1,0,
Multiarm-Blocksworld,pfile_06_015,mt-lmcount,,,,,lmcount,0.0027,21,0,7,7,0,
Multiarm-Blocksworld,pfile_01_010,bu-lmcount,0.0701,43,24641,355739.21,lmcount,0.0007,39,0,2,2,33,
Multiarm-Blocksworld,pfile_01_010,bid-lmcount,0.0693,43,24621,363491.58,lmcount,0.0015,40,0,2,3,33,
Multiarm-Blocksworld,pfile_01_010,lmc-lmcount,79.7123,43,7984134,100164.09,lmcount,0.0016,2,1,0,1,0,
Multiarm-Blocksworld,pfile_01_010,mt-lmcount,70.3867,43,7780799,110544.19,lmcount,0.0003,6,0,2,2,0,
Multiarm-Blocksworld,pfile_02_090,bu-lmcount,,,,,lmcount,0.0871,285,0,3,3,276,
Multiarm-Blocksworld,pfile_02_090,bid-lmcount,,,,,lmcount,0.1671,285,0,3,3,276,
Multiarm-Blocksworld,pfile_02_090,lmc-lmcount,,,,,lmcount,0.0649,3,2,0,1,0,
Multiarm-Blocksworld,pfile_02_090,mt-lmcount,,,,,lmcount,0.019,9,0,3,3,0,
Multiarm-Blocksworld,pfile_04_095,bu-lmcount,,,,,lmcount,0.2268,311,0,5,5,296,
Multiarm-Blocksworld,pfile_04_095,bid-lmcount,,,,,lmcount,0.4439,311,0,5,5,296,
Multiarm-Blocksworld,pfile_04_095,lmc-lmcount,,,,,lmcount,0.1508,5,4,0,1,0,
Multiarm-Blocksworld,pfile_04_095,mt-lmcount,,,,,lmcount,0.056,15,0,5,5,0,
Multiarm-Blocksworld,pfile_02_010,bu-lmcount,0.3096,43,97287,316156.8,lmcount,0.0018,41,0,3,3,32,
Multiarm-Blocksworld,pfile_02_010,bid-lmcount,0.3118,43,97287,315205.56,lmcount,0.0031,41,0,3,3,32,
Multiarm-Blocksworld,pfile_02_010,lmc-lmcount,,,,,lmcount,0.0014,3,2,0,1,0,
Multiarm-Blocksworld,pfile_02_010,mt-lmcount,,,,,lmcount,0.0005,9,0,3,3,0,
Multiarm-Blocksworld,pfile_02_045,bu-lmcount,,,,,lmcount,0.0198,149,0,3,3,140,
Multiarm-Blocksworld,pfile_02_045,bid-lmcount,,,,,lmcount,0.0391,149,0,3,3,140,
Multiarm-Blocksworld,pfile_02_045,lmc-lmcount,,,,,lmcount,0.0163,3,2,0,1,0,
Multiarm-Blocksworld,pfile_02_045,mt-lmcount,,,,,lmcount,0.0048,9,0,3,3,0,
Multiarm-Blocksworld,pfile_02_020,bu-lmcount,,,,,lmcount,0.0044,74,0,3,3,65,
Multiarm-Blocksworld,pfile_02_020,bid-lmcount,,,,,lmcount,0.0122,74,0,3,3,65,
Multiarm-Blocksworld,pfile_02_020,lmc-lmcount,,,,,lmcount,0.006,3,2,0,1,0,
Multiarm-Blocksworld,pfile_02_020,mt-lmcount,,,,,lmcount,0.0019,9,0,3,3,0,
Multiarm-Blocksworld,pfile_06_045,bu-lmcount,,,,,lmcount,0.0746,164,0,7,7,143,
Multiarm-Blocksworld,pfile_06_045,bid-lmcount,,,,,lmcount,0.1457,164,0,7,7,143,
Multiarm-Blocksworld,pfile_06_045,lmc-lmcount,,,,,lmcount,0.0544,7,6,0,1,0,
Multiarm-Blocksworld,pfile_06_045,mt-lmcount,,,,,lmcount,0.0185,21,0,7,7,0,
Multiarm-Blocksworld,pfile_06_100,bu-lmcount,,,,,lmcount,0.4481,334,0,7,7,313,
Multiarm-Blocksworld,pfile_06_100,bid-lmcount,,,,,lmcount,0.8321,334,0,7,7,313,
Multiarm-Blocksworld,pfile_06_100,lmc-lmcount,,,,,lmcount,0.2799,7,6,0,1,0,
Multiarm-Blocksworld,pfile_06_100,mt-lmcount,,,,,lmcount,0.1093,21,0,7,7,0,
Multiarm-Blocksworld,pfile_04_030,bu-lmcount,,,,,lmcount,0.0192,115,0,5,5,100,
Multiarm-Blocksworld,pfile_04_030,bid-lmcount,,,,,lmcount,0.0381,115,0,5,5,100,
Multiarm-Blocksworld,pfile_04_030,lmc-lmcount,,,,,lmcount,0.0162,5,4,0,1,0,
Multiarm-Blocksworld,pfile_04_030,mt-lmcount,,,,,lmcount,0.0048,15,0,5,5,0,
Multiarm-Blocksworld,pfile_02_055,bu-lmcount,,,,,lmcount,0.0289,181,0,3,3,172,
Multiarm-Blocksworld,pfile_02_055,bid-lmcount,,,,,lmcount,0.0583,181,0,3,3,172,
Multiarm-Blocksworld,pfile_02_055,lmc-lmcount,,,,,lmcount,0.0237,3,2,0,1,0,
Multiarm-Blocksworld,pfile_02_055,mt-lmcount,,,,,lmcount,0.0065,9,0,3,3,0,
Multiarm-Blocksworld,pfile_06_065,bu-lmcount,,,,,lmcount,0.1702,224,0,7,7,203,
Multiarm-Blocksworld,pfile_06_065,bid-lmcount,,,,,lmcount,0.3217,224,0,7,7,203,
Multiarm-Blocksworld,pfile_06_065,lmc-lmcount,,,,,lmcount,0.1134,7,6,0,1,0,
Multiarm-Blocksworld,pfile_06_065,mt-lmcount,,,,,lmcount,0.0414,21,0,7,7,0,
Multiarm-Blocksworld,pfile_04_060,bu-lmcount,,,,,lmcount,0.0829,204,0,5,5,189,
Multiarm-Blocksworld,pfile_04_060,bid-lmcount,,,,,lmcount,0.1596,204,0,5,5,189,
Multiarm-Blocksworld,pfile_04_060,lmc-lmcount,,,,,lmcount,0.0597,5,4,0,1,0,
Multiarm-Blocksworld,pfile_04_060,mt-lmcount,,,,,lmcount,0.0203,15,0,5,5,0,
Multiarm-Blocksworld,pfile_07_065,bu-lmcount,,,,,lmcount,0.2218,235,0,8,8,211,
Multiarm-Blocksworld,pfile_07_065,bid-lmcount,,,,,lmcount,0.4168,235,0,8,8,211,
Multiarm-Blocksworld,pfile_07_065,lmc-lmcount,,,,,lmcount,0.1482,8,7,0,1,0,
Multiarm-Blocksworld,pfile_07_065,mt-lmcount,,,,,lmcount,0.0512,24,0,8,8,0,
Multiarm-Blocksworld,pfile_04_010,bu-lmcount,0.1423,43,43169,312272.3,lmcount,0.004,49,0,5,5,34,
Multiarm-Blocksworld,pfile_04_010,bid-lmcount,0.1452,43,43169,310153.0,lmcount,0.0059,49,0,5,5,34,
Multiarm-Blocksworld,pfile_04_010,lmc-lmcount,,,,,lmcount,0.0043,5,4,0,1,0,
Multiarm-Blocksworld,pfile_04_010,mt-lmcount,,,,,lmcount,0.001,15,0,5,5,0,
Multiarm-Blocksworld,pfile_02_065,bu-lmcount,,,,,lmcount,0.0399,211,0,3,3,202,
Multiarm-Blocksworld,pfile_02_065,bid-lmcount,,,,,lmcount,0.0796,211,0,3,3,202,
Multiarm-Blocksworld,pfile_02_065,lmc-lmcount,,,,,lmcount,0.0321,3,2,0,1,0,
Multiarm-Blocksworld,pfile_02_065,mt-lmcount,,,,,lmcount,0.0085,9,0,3,3,0,
Multiarm-Blocksworld,pfile_06_080,bu-lmcount,,,,,lmcount,0.2711,273,0,7,7,252,
Multiarm-Blocksworld,pfile_06_080,bid-lmcount,,,,,lmcount,0.5154,273,0,7,7,252,
Multiarm-Blocksworld,pfile_06_080,lmc-lmcount,,,,,lmcount,0.1794,7,6,0,1,0,
Multiarm-Blocksworld,pfile_06_080,mt-lmcount,,,,,lmcount,0.0672,21,0,7,7,0,
Multiarm-Blocksworld,pfile_04_045,bu-lmcount,,,,,lmcount,0.0426,159,0,5,5,144,
Multiarm-Blocksworld,pfile_04_045,bid-lmcount,,,,,lmcount,0.0836,159,0,5,5,144,
Multiarm-Blocksworld,pfile_04_045,lmc-lmcount,,,,,lmcount,0.033,5,4,0,1,0,
Multiarm-Blocksworld,pfile_04_045,mt-lmcount,,,,,lmcount,0.0102,15,0,5,5,0,
Multiarm-Blocksworld,pfile_06_010,bu-lmcount,0.0173,43,4495,349713.35,lmcount,0.0044,59,0,7,7,38,
Multiarm-Blocksworld,pfile_06_010,bid-lmcount,0.0227,43,4495,337795.79,lmcount,0.0093,59,0,7,7,38,
Multiarm-Blocksworld,pfile_06_010,lmc-lmcount,0.2464,43,78857,325496.07,lmcount,0.004,7,6,0,1,0,
Multiarm-Blocksworld,pfile_06_010,mt-lmcount,0.2159,43,62893,293645.21,lmcount,0.0016,21,0,7,7,0,
Multiarm-Blocksworld,pfile_06_020,bu-lmcount,,,,,lmcount,0.012,87,0,7,7,66,
Multiarm-Blocksworld,pfile_06_020,bid-lmcount,,,,,lmcount,0.0243,87,0,7,7,66,
Multiarm-Blocksworld,pfile_06_020,lmc-lmcount,,,,,lmcount,0.0108,7,6,0,1,0,
Multiarm-Blocksworld,pfile_06_020,mt-lmcount,,,,,lmcount,0.0033,21,0,7,7,0,
Multiarm-Blocksworld,pfile_09_085,bu-lmcount,,,,,lmcount,0.5789,300,0,10,10,270,
Multiarm-Blocksworld,pfile_09_085,bid-lmcount,,,,,lmcount,1.0994,300,0,10,10,270,
Multiarm-Blocksworld,pfile_09_085,lmc-lmcount,,,,,lmcount,0.3551,10,9,0,1,0,
Multiarm-Blocksworld,pfile_09_085,mt-lmcount,,,,,lmcount,0.1461,30,0,10,10,0,
Multiarm-Blocksworld,pfile_02_030,bu-lmcount,,,,,lmcount,0.0093,102,0,3,3,93,
Multiarm-Blocksworld,pfile_02_030,bid-lmcount,,,,,lmcount,0.0184,102,0,3,3,93,
Multiarm-Blocksworld,pfile_02_030,lmc-lmcount,,,,,lmcount,0.0082,3,2,0,1,0,
Multiarm-Blocksworld,pfile_02_030,mt-lmcount,,,,,lmcount,0.0038,9,0,3,3,0,
Multiarm-Blocksworld,pfile_02_085,bu-lmcount,,,,,lmcount,0.0763,272,0,3,3,263,
Multiarm-Blocksworld,pfile_02_085,bid-lmcount,,,,,lmcount,0.1467,272,0,3,3,263,
Multiarm-Blocksworld,pfile_02_085,lmc-lmcount,,,,,lmcount,0.0575,3,2,0,1,0,
Multiarm-Blocksworld,pfile_02_085,mt-lmcount,,,,,lmcount,0.0168,9,0,3,3,0,
Multiarm-Blocksworld,pfile_04_065,bu-lmcount,,,,,lmcount,0.0986,220,0,5,5,205,
Multiarm-Blocksworld,pfile_04_065,bid-lmcount,,,,,lmcount,0.189,220,0,5,5,205,
Multiarm-Blocksworld,pfile_04_065,lmc-lmcount,,,,,lmcount,0.0698,5,4,0,1,0,
Multiarm-Blocksworld,pfile_04_065,mt-lmcount,,,,,lmcount,0.023,15,0,5,5,0,
Multiarm-Blocksworld,pfile_05_045,bu-lmcount,,,,,lmcount,0.0571,160,0,6,6,142,
Multiarm-Blocksworld,pfile_05_045,bid-lmcount,,,,,lmcount,0.1106,160,0,6,6,142,
Multiarm-Blocksworld,pfile_05_045,lmc-lmcount,,,,,lmcount,0.0424,6,5,0,1,0,
Multiarm-Blocksworld,pfile_05_045,mt-lmcount,,,,,lmcount,0.0142,18,0,6,6,0,
Multiarm-Blocksworld,pfile_02_070,bu-lmcount,,,,,lmcount,0.0491,229,0,3,3,220,
Multiarm-Blocksworld,pfile_02_070,bid-lmcount,,,,,lmcount,0.0962,229,0,3,3,220,
Multiarm-Blocksworld,pfile_02_070,lmc-lmcount,,,,,lmcount,0.0382,3,2,0,1,0,
Multiarm-Blocksworld,pfile_02_070,mt-lmcount,,,,,lmcount,0.0106,9,0,3,3,0,
Multiarm-Blocksworld,pfile_06_070,bu-lmcount,,,,,lmcount,0.2071,243,0,7,7,222,
Multiarm-Blocksworld,pfile_06_070,bid-lmcount,,,,,lmcount,0.3977,243,0,7,7,222,
Multiarm-Blocksworld,pfile_06_070,lmc-lmcount,,,,,lmcount,0.1348,7,6,0,1,0,
Multiarm-Blocksworld,pfile_06_070,mt-lmcount,,,,,lmcount,0.0487,21,0,7,7,0,
Multiarm-Blocksworld,pfile_10_100,bu-lmcount,,,,,lmcount,1.0514,352,0,11,11,319,
Multiarm-Blocksworld,pfile_10_100,bid-lmcount,,,,,lmcount,1.9303,352,0,11,11,319,
Multiarm-Blocksworld,pfile_10_100,lmc-lmcount,,,,,lmcount,0.5946,11,10,0,1,0,
Multiarm-Blocksworld,pfile_10_100,mt-lmcount,,,,,lmcount,0.2537,33,0,11,11,0,
Multiarm-Blocksworld,pfile_04_040,bu-lmcount,,,,,lmcount,0.0355,143,0,5,5,128,
Multiarm-Blocksworld,pfile_04_040,bid-lmcount,,,,,lmcount,0.0704,143,0,5,5,128,
Multiarm-Blocksworld,pfile_04_040,lmc-lmcount,,,,,lmcount,0.0276,5,4,0,1,0,
Multiarm-Blocksworld,pfile_04_040,mt-lmcount,,,,,lmcount,0.0088,15,0,5,5,0,
Multiarm-Blocksworld,pfile_02_050,bu-lmcount,,,,,lmcount,0.0251,168,0,3,3,159,
Multiarm-Blocksworld,pfile_02_050,bid-lmcount,,,,,lmcount,0.0514,168,0,3,3,159,
Multiarm-Blocksworld,pfile_02_050,lmc-lmcount,,,,,lmcount,0.0205,3,2,0,1,0,
