domain_name,problem_name,experiment_name,search_elapsed_time,solution_size,expanded_nodes,heuristic_name,heuristic_elapsed_time,total_landmarks,task_landmarks,method_landmarks,fact_landmarks,mincov_disj_landmarks,mincov_disj_elapsed_time,facts,decompositions,operators,abstract_tasks,tor_elapsed_time
Monroe-Fully-Observable,pfile11,TDG-satis,9.3744,33,496,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile07,Novelty-tdg-f-t,8.9136,24,410,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile07,TDG-satis,8.712,24,4653,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile10,Novelty-tdg-f-t,12.6968,49,4051,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile10,TDG-satis,10.4356,47,12583,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile12,Novelty-tdg-f-t,356.1268,26,753182,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile12,TDG-satis,17.8818,26,343790,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile02,Novelty-tdg-f-t,13.0284,5,5966,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile02,TDG-satis,8.8906,5,48,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile03,Novelty-tdg-f-t,14.6946,21,10661,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile03,TDG-satis,8.6656,11,14984,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile04,Novelty-tdg-f-t,24.1834,12,32046,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile04,TDG-satis,9.1997,12,8650,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile01,Novelty-tdg-f-t,25.0976,10,36196,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile01,TDG-satis,8.1295,10,12500,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile09,TDG-satis,,,,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile06,TDG-satis,,,,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile13,TDG-satis,,,,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile08,TDG-satis,,,,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile05,Novelty-tdg-f-t,11.6936,15,6475,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile05,TDG-satis,7.8171,9,1232,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile11,TDG-satis,,,,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile07,TDG-satis,,,,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile10,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_05_045,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_070,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_055,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_065,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_06_030,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_06_015,Novelty-tdg-f-t,46.3662,67,1744934,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_06_015,TDG-satis,15.8622,67,1703156,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_060,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_030,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_020,Novelty-tdg-f-t,569.8141,93,18598102,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_020,TDG-satis,182.1574,93,18047409,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_095,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_06_005,Novelty-tdg-f-t,0.015,23,570,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_06_005,TDG-satis,0.0099,23,765,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_100,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_085,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_015,Novelty-tdg-f-t,10.193,78,406182,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_015,TDG-satis,17.7135,78,2075787,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_080,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_045,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_050,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_06_040,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_090,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_035,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_010,Novelty-tdg-f-t,0.2638,43,14041,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_010,TDG-satis,0.2734,43,39156,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_05_050,TDG-satis,,,,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_06_010,Novelty-tdg-f-t,0.0754,43,3114,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_06_010,TDG-satis,0.0365,43,3194,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_04_075,TDG-satis,,,,,,,,,,,,,,,,
Robot,pfile_10_020,TDG-satis,,,,,,,,,,,,,,,,
